ward,year,category,location,cost
47,2017,Sidewalk,1811 W CUYLER AVE,571.33
47,2017,Street Light Upgrade,1757 W BELLE PLAINE AVE,500.0
47,2017,Street Light Upgrade,2314 W BERTEAU AVE,500.0
47,2017,Street Light Upgrade,4621 N CLAREMONT AVE:4610 N DAMEN AVE:3722 N CLAREMONT AVE,1500.0
47,2017,Street Resurfacing,AVE ON W BYRON ST FROM N DAMEN AVE (2000 W) TO N SEELEY AVE (2030,56619.11
47,2017,Street Resurfacing,AVE,20521.91
47,2017,Street Resurfacing,ON W BERTEAU AVE FROM 2556 W TO N CAMPBELL AVE,44133.65
47,2017,Unknown,Welles Park Nature Center MONTROSE AVE,30000.0
47,2017,Unknown,MENU BUDGET,1320000.0
47,2017,Unknown,WARD COMMITTED 2017 TOTAL,1319999.99
47,2017,Unknown,WARD 2017 BALANCE ON W BALMORAL AVE FROM N BROADWAY (1200 W) TO N KENMORE,0.01
